Customer ID,Customer Name,Last Name,Date of Birth,Segment
CUST095149,Christian,Hughes,4/28/2009,Corporate
CUST095150,Jennifer,Wagner,8/24/2015,Consumer
CUST095151,Paul,Garner,2/26/1985,Consumer
CUST095152,Jose,Reyes,11/11/1996,Corporate
CUST095153,Matthew,Lawson,11/11/2011,Corporate
CUST095154,Michael,Howe,9/16/1965,Corporate
CUST095155,Shelly,Roberts,3/12/2000,Consumer
CUST095156,Michele,Johnson,1/12/1951,Consumer
CUST095157,Lori,Perry,2/7/1977,Consumer
CUST095158,Theresa,Curry,5/12/1977,Corporate
CUST095159,Theresa,Snyder,5/2/1954,Consumer
CUST095160,Bethany,Banks,7/29/1963,Consumer
CUST095161,Adrienne,Olson,1/16/1998,Corporate
CUST095162,Michael,Brown,8/31/1984,Corporate
CUST095163,Daniel,Phillips,11/6/1962,Corporate
CUST095164,Wanda,Carr,1/29/2013,Consumer
CUST095165,Richard,Davis,7/7/1972,Corporate
CUST095166,Ernest,May,11/8/1978,Corporate
CUST095167,Mary,Lee,7/18/1992,Consumer
CUST095168,Glen,Camacho,5/14/1998,Corporate
CUST095169,Glenn,Bryant,2/27/1971,Corporate
CUST095170,Matthew,Norris,2/25/2011,Corporate
CUST095171,Joann,Wright,12/14/1983,Corporate
CUST095172,Danielle,Green,9/14/1993,Consumer
CUST095173,Robert,Clark,1/31/1976,Corporate
CUST095174,Michael,Reyes,4/5/1985,Corporate
CUST095175,David,Stanton,11/1/1956,Corporate
CUST095176,Jennifer,Adams,5/2/1966,Corporate
CUST095177,Lisa,Blevins,2/1/2010,Consumer
CUST095178,Joshua,Todd,9/16/1983,Corporate
CUST095179,Joseph,Smith,8/1/1957,Corporate
CUST095180,Christine,Kim,11/2/2012,Consumer
CUST095181,Daniel,Brown,10/10/2012,Corporate
CUST095182,Jonathon,Villegas,9/23/1988,Corporate
CUST095183,Michael,Guerrero,6/25/1964,Corporate
CUST095184,Alexander,Jacobs,11/12/1966,Corporate
CUST095185,Amy,Bates,3/29/1980,Consumer
CUST095186,Patrick,Hernandez,8/11/1974,Corporate
CUST095187,Michael,Griffin,11/26/1960,Consumer
CUST095188,Christopher,Frost,9/2/2005,Consumer
CUST095189,Kevin,Bailey,5/15/1960,Consumer
CUST095190,Donald,Reynolds,7/23/1970,Consumer
CUST095191,Cristina,Castaneda,9/5/1977,Consumer
CUST095192,Megan,Mccoy,10/19/1994,Consumer
CUST095193,Ryan,Collins,3/17/1971,Consumer
CUST095194,Patricia,Skinner,3/31/1989,Corporate
CUST095195,Robert,Campos,10/23/1963,Consumer
CUST095196,Austin,Walker,6/11/1997,Corporate
CUST095197,Haley,Hernandez,8/4/1976,Consumer
CUST095198,Jared,Rice,3/16/1968,Consumer
CUST095199,Stephen,Rogers,2/8/1977,Corporate
CUST095200,Lori,Miles,4/20/1993,Corporate
CUST095201,James,Brown,10/1/1980,Corporate
CUST095202,Raymond,Saunders,4/16/1991,Corporate
CUST095203,Dakota,Miller,5/29/2001,Corporate
CUST095204,Sara,Wells,8/23/1993,Consumer
CUST095205,Kathy,Ritter,2/3/1998,Corporate
CUST095206,Brian,Sanchez,11/27/1983,Corporate
CUST095207,Dawn,Hernandez,5/5/2018,Corporate
CUST095208,Michael,Mahoney,3/6/1951,Corporate
CUST095209,Robert,Smith,8/19/1988,Consumer
CUST095210,Jennifer,Oliver,8/21/1970,Consumer
CUST095211,Brian,Freeman,11/29/2000,Consumer
CUST095212,Nancy,Lloyd,10/21/2016,Corporate
CUST095213,Tina,Glenn,8/14/1996,Corporate
CUST095214,Robert,Diaz,1/1/1953,Corporate
CUST095215,Mark,Morgan,10/18/1992,Corporate
CUST095216,Lindsay,Armstrong,12/20/1987,Consumer
CUST095217,Meghan,Combs,2/22/1961,Corporate
CUST095218,Kari,Combs,7/22/2000,Consumer
CUST095219,Caitlin,Gilbert,3/16/1991,Corporate
CUST095220,Maria,Andrews,1/29/2010,Corporate
CUST095221,Jeanne,Reed,7/19/2007,Consumer
CUST095222,Johnny,Chen,10/24/1982,Consumer
CUST095223,Sylvia,Green,9/12/2009,Corporate
CUST095224,Terry,Evans,5/2/1967,Consumer
CUST095225,Julie,Garcia,1/21/1967,Corporate
CUST095226,Lynn,Anderson,9/17/1968,Consumer
CUST095227,Edward,Greene,10/1/1996,Consumer
CUST095228,Jacob,Figueroa,6/23/2005,Consumer
CUST095229,Sean,Cline,3/5/1954,Corporate
CUST095230,Joseph,Thompson,5/29/1957,Corporate
CUST095231,Gabriel,Brown,3/24/1988,Corporate
CUST095232,Earl,Duarte,3/5/1965,Corporate
CUST095233,Jeremy,Riley,11/2/1996,Consumer
CUST095234,Kyle,Alexander,1/13/1991,Corporate
CUST095235,Megan,Burke,12/16/1953,Corporate
CUST095236,Michael,Richmond,8/7/2004,Corporate
CUST095237,Candice,Stevens,8/6/1964,Consumer
CUST095238,David,Baldwin,3/24/1978,Corporate
CUST095239,Lisa,Barton,4/1/1996,Corporate
CUST095240,Sandra,Blake,3/3/2016,Corporate
CUST095241,April,Ramsey,6/28/2000,Consumer
CUST095242,Christopher,Mcbride,8/17/1960,Corporate
CUST095243,Malik,Jensen,2/6/1982,Consumer
CUST095244,Brian,Thompson,5/12/1994,Consumer
CUST095245,Madison,Barber,10/22/1998,Consumer
CUST095246,Pamela,Brown,12/14/1951,Consumer
CUST095247,Jamie,Perez,1/8/1980,Corporate
CUST095248,Jennifer,Butler,7/16/2012,Consumer
CUST095249,Nicholas,Sandoval,4/23/2010,Consumer
CUST095250,Pedro,Reyes,10/21/1955,Corporate
CUST095251,Amanda,Blankenship,5/27/1960,Corporate
CUST095252,Catherine,Mullins,11/26/1955,Corporate
CUST095253,Brittany,Chavez,11/19/1958,Consumer
CUST095254,Daniel,Mueller,3/2/1983,Corporate
CUST095255,Thomas,Torres,6/13/1955,Corporate
CUST095256,Martin,Rogers,6/10/2013,Corporate
CUST095257,Kimberly,Wise,3/18/1976,Consumer
CUST095258,Melissa,Zavala,6/7/2003,Consumer
CUST095259,Aaron,Smith,6/18/2012,Consumer
CUST095260,Tamara,Harrison,12/29/2002,Corporate
CUST095261,Erica,Reeves,3/24/1990,Corporate
CUST095262,Chad,Wright,12/5/1989,Corporate
CUST095263,Jerry,Taylor,11/3/1985,Consumer
CUST095264,Eddie,Powell,7/26/1981,Corporate
CUST095265,David,Pierce,2/23/1960,Consumer
CUST095266,Kristen,Harrison,8/4/1953,Corporate
CUST095267,Patricia,Smith,11/12/1991,Consumer
CUST095268,Carlos,Brown,1/29/1988,Consumer
CUST095269,John,Owens,11/4/2005,Corporate
CUST095270,Erik,Monroe,1/9/1993,Consumer
CUST095271,Timothy,Clark,5/2/2001,Corporate
CUST095272,Shannon,Nichols,10/25/1989,Corporate
CUST095273,Brittany,Diaz,9/22/2014,Consumer
CUST095274,Chelsea,Santos,11/15/1985,Consumer
CUST095275,Shelby,Evans,9/14/1986,Consumer
CUST095276,Jason,Peters,1/13/2009,Consumer
CUST095277,Richard,Cole,11/13/1953,Consumer
CUST095278,Luke,Morgan,9/18/1964,Consumer
CUST095279,Olivia,Lewis,12/6/1965,Corporate
CUST095280,Michael,Williams,10/29/2003,Corporate
CUST095281,Ashley,Oliver,6/12/1961,Corporate
CUST095282,Donna,Cameron,1/14/1952,Corporate
CUST095283,William,Wright,3/6/1998,Consumer
CUST095284,Leah,Brown,2/28/1954,Corporate
CUST095285,Sarah,Walker,12/21/1957,Consumer
CUST095286,David,Solomon,3/18/1982,Corporate
CUST095287,Joshua,Williams,9/11/2008,Consumer
CUST095288,Kristen,Schneider,3/19/1975,Consumer
CUST095289,Samantha,Simpson,7/17/2000,Consumer
CUST095290,Nathan,Gentry,3/24/1982,Corporate
CUST095291,Jonathan,Williams,12/12/1994,Consumer
CUST095292,Craig,Washington,11/27/1970,Consumer
CUST095293,Jessica,Zimmerman,4/21/1995,Corporate
CUST095294,Melanie,Price,9/29/1951,Corporate
CUST095295,Jennifer,Rogers,6/23/1976,Corporate
CUST095296,Susan,Cortez,7/21/1968,Consumer
CUST095297,Stacey,Baker,2/28/1972,Corporate
CUST095298,Paul,Jones,1/31/1952,Consumer
CUST095299,Rickey,Gomez,6/2/1974,Corporate
CUST095300,James,Cabrera,10/12/1989,Consumer
CUST095301,Joanna,Allen,4/20/2010,Corporate
CUST095302,Vanessa,Owens,5/26/1969,Consumer
CUST095303,Eric,Johnson,8/2/1968,Consumer
CUST095304,Alexandra,Berry,1/20/2012,Consumer
CUST095305,Nancy,Kelly,11/24/1955,Consumer
CUST095306,Lauren,Torres,3/20/1973,Consumer
CUST095307,Rachel,Reed,8/9/1993,Corporate
CUST095308,Rebecca,Farrell,5/5/2010,Corporate
CUST095309,Christopher,Pennington,1/15/1957,Corporate
CUST095310,Connie,Pierce,2/10/2017,Consumer
CUST095311,Courtney,Smith,12/30/1979,Corporate
CUST095312,Jerome,Green,11/20/2001,Corporate
CUST095313,Brandon,Shannon,3/19/1989,Consumer
CUST095314,Natalie,Fields,1/16/1963,Corporate
CUST095315,Ellen,Miller,1/9/1950,Corporate
CUST095316,Lisa,Hinton,12/12/2007,Corporate
CUST095317,Julie,Hill,4/15/1992,Consumer
CUST095318,Tracy,Hernandez,10/21/1972,Corporate
CUST095319,Dalton,Morales,1/30/2002,Consumer
CUST095320,David,Collins,1/13/1979,Corporate
CUST095321,Matthew,Avery,2/7/1991,Corporate
CUST095322,Erin,Stewart,6/25/1968,Consumer
CUST095323,Mark,Perez,4/22/2009,Corporate
CUST095324,Robert,Johnson,1/19/1959,Corporate
CUST095325,William,Thompson,9/17/1992,Corporate
CUST095326,Todd,Gardner,5/26/1962,Corporate
CUST095327,Amber,Paul,10/13/1984,Consumer
CUST095328,Garrett,Vang,2/12/2002,Corporate
CUST095329,Rhonda,Thomas,1/27/1998,Corporate
CUST095330,Joe,Hutchinson,12/7/1962,Consumer
CUST095331,Rhonda,Johnson,6/13/2009,Consumer
CUST095332,Lacey,Francis,1/22/1957,Consumer
CUST095333,Francisco,Johnson,2/14/2013,Consumer
CUST095334,Crystal,Brown,6/10/2013,Corporate
CUST095335,Joshua,Lee,11/26/1953,Consumer
CUST095336,Mark,Downs,8/24/2017,Corporate
CUST095337,Stephen,Brown,4/2/2004,Consumer
CUST095338,Joshua,Cox,11/9/2008,Consumer
CUST095339,Douglas,Johnson,7/17/1987,Corporate
CUST095340,Samantha,Stevens,2/13/1959,Consumer
CUST095341,Janice,Leon,3/21/1961,Corporate
CUST095342,Laura,Smith,1/3/2004,Consumer
CUST095343,John,Scott,1/1/1963,Consumer
CUST095344,Debra,Carney,6/7/2015,Corporate
CUST095345,Jared,Casey,12/21/1986,Consumer
CUST095346,Debbie,Kane,10/20/1991,Corporate
CUST095347,Brenda,Clark,12/28/1966,Corporate
CUST095348,Stephanie,Nolan,1/19/2014,Consumer
CUST095349,Christina,Jones,2/3/1960,Consumer
CUST095350,Robert,Harris,1/24/1977,Consumer
CUST095351,Melissa,Foster,1/27/1999,Corporate
CUST095352,Micheal,Martinez,3/13/1982,Corporate
CUST095353,Amy,Gamble,1/5/2013,Consumer
CUST095354,Sandra,Watts,3/26/1960,Corporate
CUST095355,Adrian,Griffin,12/21/1969,Consumer
CUST095356,Sarah,York,8/13/1973,Consumer
CUST095357,Katherine,Drake,11/7/1987,Corporate
CUST095358,Michael,Nicholson,4/19/2016,Corporate
CUST095359,Brian,Small,7/11/2010,Corporate
CUST095360,Mary,Miller,12/31/1959,Consumer
CUST095361,Kimberly,Brown,9/3/1973,Consumer
CUST095362,Mary,Ware,6/21/1973,Consumer
CUST095363,Juan,Miller,9/1/1976,Consumer
CUST095364,Amber,Thomas,10/4/1965,Consumer
CUST095365,Michael,Jackson,2/5/1971,Consumer
CUST095366,Patricia,Martin,4/10/1964,Consumer
CUST095367,Caitlin,Powell,3/18/1984,Corporate
CUST095368,Amy,Martin,11/2/2016,Consumer
CUST095369,Brandon,Adams,7/10/1996,Consumer
CUST095370,Lauren,Mullen,7/15/2009,Consumer
CUST095371,Jerome,Anderson,9/5/1966,Consumer
CUST095372,Jennifer,Lloyd,9/27/1951,Corporate
CUST095373,Derek,Wong,1/3/1984,Consumer
CUST095374,Thomas,Ortiz,6/8/2013,Corporate
CUST095375,Alicia,Mitchell,10/4/1979,Corporate
CUST095376,Kevin,Hudson,11/30/1961,Corporate
CUST095377,Amber,Tran,9/30/1957,Consumer
CUST095378,Allen,Smith,1/18/1973,Consumer
CUST095379,Susan,Rodriguez,8/1/1960,Corporate
CUST095380,Susan,Gill,11/27/1954,Consumer
CUST095381,James,Mccoy,8/4/1987,Consumer
CUST095382,Matthew,Sutton,10/15/1988,Corporate
CUST095383,Joshua,Gordon,3/3/2009,Consumer
CUST095384,Natalie,Cooper,1/4/1953,Consumer
CUST095385,Anna,Young,6/14/1961,Consumer
CUST095386,Jasmine,Bryant,5/25/1959,Consumer
CUST095387,Nicole,Garza,9/2/2017,Consumer
CUST095388,Nichole,Thompson,7/26/2006,Corporate
CUST095389,Gary,Black,2/9/1994,Consumer
CUST095390,Russell,Valencia,5/31/1951,Corporate
CUST095391,Kelly,Davis,11/18/2011,Corporate
CUST095392,Sandy,Jordan,10/17/1991,Consumer
CUST095393,Lawrence,Hall,4/19/1977,Consumer
CUST095394,Anthony,Mercer,7/21/1953,Corporate
CUST095395,Henry,Rivas,9/23/1990,Consumer
CUST095396,Donald,Howard,7/21/2017,Corporate
CUST095397,Michael,Gould,12/13/1969,Consumer
CUST095398,Meredith,Bowen,6/6/2014,Corporate
CUST095399,Betty,Obrien,6/19/2009,Consumer
CUST095400,Christopher,Jackson,11/6/1960,Corporate
CUST095401,Linda,Stafford,10/13/1967,Corporate
CUST095402,Kathryn,Christian,7/29/1952,Corporate
CUST095403,Kimberly,Wilson,7/18/1956,Consumer
CUST095404,Kelly,Garcia,1/22/1996,Corporate
CUST095405,Kelly,Norris,10/14/1960,Corporate
CUST095406,John,Mcdonald,3/9/1981,Consumer
CUST095407,Amanda,Flynn,4/27/1993,Corporate
CUST095408,Bruce,Turner,12/27/1959,Corporate
CUST095409,Mary,Woods,2/10/1962,Corporate
CUST095410,David,Nunez,8/20/1999,Consumer
CUST095411,Mary,Conway,7/30/1965,Consumer
CUST095412,Alexander,Cooley,8/13/1980,Consumer
CUST095413,Sarah,Simpson,11/2/2002,Corporate
CUST095414,Joe,Branch,9/15/1983,Corporate
CUST095415,Kelly,Smith,5/7/1978,Consumer
CUST095416,Daniel,Bailey,3/24/1979,Consumer
CUST095417,Stephanie,Erickson,11/26/1975,Consumer
CUST095418,Jesse,Hampton,2/2/2007,Consumer
CUST095419,Rodney,Perez,11/19/1988,Consumer
CUST095420,Daniel,Escobar,2/14/1983,Consumer
CUST095421,Isaac,Roberts,4/4/1962,Corporate
CUST095422,Derrick,Hopkins,3/25/1966,Consumer
CUST095423,Michael,Washington,9/4/1969,Consumer
CUST095424,Steven,Roman,3/26/1987,Consumer
CUST095425,Raymond,Hanson,5/28/1975,Corporate
CUST095426,Amanda,Lyons,10/10/1956,Corporate
CUST095427,Christine,Webb,10/13/2006,Corporate
CUST095428,Robert,Perez,5/5/1996,Consumer
CUST095429,Ashley,Sanchez,4/21/2005,Consumer
CUST095430,Lucas,Davis,3/31/1967,Consumer
CUST095431,Chad,Lara,6/15/1960,Corporate
CUST095432,Eileen,Moore,9/20/1958,Corporate
CUST095433,Kenneth,Chavez,7/9/1951,Corporate
CUST095434,Peter,Thompson,8/26/2012,Consumer
CUST095435,David,Anderson,9/1/1976,Consumer
CUST095436,Jessica,Davis,9/25/1987,Corporate
CUST095437,Mark,Jordan,11/18/2005,Consumer
CUST095438,Jordan,Reyes,2/14/1956,Consumer
CUST095439,Rose,Ward,11/28/1972,Consumer
CUST095440,Megan,Lyons,9/14/1969,Corporate
CUST095441,Michael,Estes,2/26/1977,Corporate
CUST095442,Caitlin,Lewis,11/15/1971,Corporate
CUST095443,Sandra,Garcia,5/16/1989,Consumer
CUST095444,Donald,Tran,5/18/1969,Corporate
CUST095445,Sarah,Harris,9/7/1966,Corporate
CUST095446,Brett,Smith,11/7/1954,Corporate
CUST095447,Tracy,Matthews,10/16/1954,Consumer
CUST095448,James,Nelson,12/21/1998,Consumer
CUST095449,Marvin,Davis,2/28/2001,Corporate
CUST095450,Kurt,Davis,1/27/1953,Consumer
CUST095451,Cynthia,Jones,5/19/1958,Corporate
CUST095452,Richard,Wilson,3/27/2007,Consumer
CUST095453,Joshua,Strong,6/9/1967,Consumer
CUST095454,Karen,Vasquez,8/8/2010,Corporate
CUST095455,Sydney,Murphy,1/30/1964,Consumer
CUST095456,Brian,Carlson,6/23/2008,Consumer
CUST095457,William,Ali,12/10/1956,Corporate
CUST095458,David,Little,5/8/2009,Consumer
CUST095459,Joseph,Hahn,8/17/2000,Consumer
CUST095460,Tiffany,Martin,8/11/1974,Corporate
CUST095461,Emily,Bonilla,7/18/2011,Corporate
CUST095462,Johnny,Newman,12/13/1986,Corporate
CUST095463,Robert,Castro,9/16/1966,Consumer
CUST095464,Christopher,Nolan,1/6/1995,Corporate
CUST095465,Cynthia,Hancock,12/25/1977,Consumer
CUST095466,Paul,Barrera,4/1/1984,Corporate
CUST095467,Elizabeth,Glenn,6/26/1978,Consumer
CUST095468,Brian,Hubbard,10/29/1970,Corporate
CUST095469,Bradley,West,2/21/1970,Consumer
CUST095470,Nicholas,Ryan,5/11/2002,Consumer
CUST095471,Shawn,Key,5/13/2009,Consumer
CUST095472,Sherry,Beard,2/3/1962,Corporate
CUST095473,Justin,Sanchez,4/28/1967,Corporate
CUST095474,Jacob,Hunt,4/25/1962,Corporate
CUST095475,Antonio,Lynch,10/12/1984,Consumer
CUST095476,Craig,Malone,9/18/1986,Corporate
CUST095477,Dylan,Scott,2/5/1953,Corporate
CUST095478,John,Ochoa,7/20/1980,Consumer
CUST095479,Sarah,Wilson,11/8/1963,Consumer
CUST095480,Laura,Scott,11/9/2006,Consumer
CUST095481,Michael,Ellis,5/17/1954,Consumer
CUST095482,Sally,Curry,4/17/1985,Consumer
CUST095483,Angela,Harrison,1/22/1988,Corporate
CUST095484,Marco,Lang,1/19/1963,Consumer
CUST095485,Rebecca,Fox,2/12/2010,Corporate
CUST095486,Bonnie,Williams,11/4/1973,Consumer
CUST095487,Joseph,Lee,6/20/1965,Corporate
CUST095488,Adam,Mercer,4/21/1987,Corporate
CUST095489,Julie,Webster,2/23/1980,Consumer
CUST095490,Brittany,Barker,6/4/1996,Consumer
CUST095491,Ashley,Ibarra,6/23/1987,Consumer
CUST095492,Robert,Warren,4/18/1992,Corporate
CUST095493,David,Baker,6/14/2011,Consumer
CUST095494,Julie,Martin,12/29/2003,Consumer
CUST095495,Emily,Smith,7/26/1954,Corporate
CUST095496,Jackie,Brown,4/10/1998,Corporate
CUST095497,Angela,Morales,8/9/1968,Consumer
CUST095498,James,Chavez,1/18/1967,Corporate
CUST095499,Christopher,Richardson,9/6/2012,Corporate
CUST095500,Sean,Francis,3/31/1977,Corporate
CUST095501,Patricia,Russo,4/28/1951,Consumer
CUST095502,Jeremy,Jones,11/27/1961,Corporate
CUST095503,Anthony,Graham,2/20/1994,Consumer
CUST095504,Anna,Stevenson,3/23/2006,Consumer
CUST095505,Benjamin,Hatfield,6/23/1995,Corporate
CUST095506,Gary,Brewer,5/7/1979,Consumer
CUST095507,Abigail,Harris,3/14/1983,Consumer
CUST095508,John,Macdonald,7/18/2007,Corporate
CUST095509,Kevin,Kaiser,12/26/1994,Consumer
CUST095510,Robert,Brown,12/29/1967,Consumer
CUST095511,Heather,Scott,3/2/1989,Corporate
CUST095512,David,Suarez,12/31/2006,Consumer
CUST095513,Melanie,Hunter,3/18/1970,Consumer
CUST095514,Sean,Martinez,1/25/2015,Consumer
CUST095515,Jacqueline,Rodriguez,1/14/2009,Consumer
CUST095516,Jamie,Fry,3/22/2005,Corporate
CUST095517,Heather,Rios,12/31/1980,Consumer
CUST095518,Katie,Smith,4/13/1973,Corporate
CUST095519,Joshua,King,6/5/2011,Consumer
CUST095520,Kenneth,Fischer,5/30/1980,Corporate
CUST095521,Stephanie,Townsend,12/30/1971,Corporate
CUST095522,Edward,Bell,7/4/1995,Corporate
CUST095523,David,Robinson,4/26/1979,Corporate
CUST095524,Larry,Moore,4/13/1997,Corporate
CUST095525,Robert,Woods,5/3/1988,Corporate
CUST095526,Lisa,Mitchell,4/12/2009,Consumer
CUST095527,Ronald,Joseph,7/17/1990,Consumer
CUST095528,Misty,Garza,3/27/1967,Consumer
CUST095529,Thomas,Johnson,11/22/1972,Corporate
CUST095530,Angela,Bird,10/31/1973,Consumer
CUST095531,Michael,Best,5/8/1971,Consumer
CUST095532,Andrea,Bray,12/6/1967,Consumer
CUST095533,Corey,Simpson,7/15/1956,Consumer
CUST095534,Lauren,Herrera,1/3/1997,Consumer
CUST095535,Donald,Wade,1/22/2002,Consumer
CUST095536,Melissa,Martinez,3/9/2003,Corporate
CUST095537,Tiffany,Campbell,12/27/1999,Corporate
CUST095538,Kyle,Perez,1/28/1969,Corporate
CUST095539,William,Barnes,4/10/2014,Consumer
CUST095540,Kristi,Brown,1/31/1974,Consumer
CUST095541,Nicole,Cook,6/11/2016,Consumer
CUST095542,Julie,Robertson,5/6/1972,Consumer
CUST095543,John,Davenport,12/31/2004,Consumer
CUST095544,Michael,Brown,1/20/1986,Consumer
CUST095545,Maureen,Williams,3/19/1959,Consumer
CUST095546,Beth,Miller,5/13/2007,Consumer
CUST095547,Mike,Sanders,5/8/1979,Consumer
CUST095548,Kelly,Armstrong,6/5/1962,Consumer
CUST095549,Julie,Freeman,10/5/1958,Consumer
CUST095550,Edwin,Lewis,2/29/2012,Consumer
CUST095551,Michelle,Harris,9/4/2002,Corporate
CUST095552,Wesley,Henderson,1/18/2013,Corporate
CUST095553,Jeffrey,Cisneros,12/6/1969,Consumer
CUST095554,Colton,Cooper,1/1/2006,Corporate
CUST095555,Christine,Wheeler,2/23/1973,Consumer
CUST095556,Tiffany,Alvarado,2/27/1956,Corporate
CUST095557,Luis,King,12/8/1983,Corporate
CUST095558,Anthony,Gould,12/3/2012,Consumer
CUST095559,Lindsay,Morales,3/8/1987,Corporate
CUST095560,Janet,Garcia,5/11/1993,Consumer
CUST095561,Sean,Richards,11/10/1955,Consumer
CUST095562,Melissa,Garcia,9/16/1985,Consumer
CUST095563,Brittney,Bryan,12/13/1987,Corporate
CUST095564,Melissa,Nguyen,6/2/1973,Consumer
CUST095565,Lori,Taylor,10/16/2010,Consumer
CUST095566,David,Ortiz,8/3/1973,Consumer
CUST095567,Deborah,Zavala,7/1/1969,Corporate
CUST095568,Kiara,Johnson,5/24/1980,Consumer
CUST095569,Brooke,Boyd,3/8/1991,Consumer
CUST095570,Dominic,Brown,10/29/1959,Consumer
CUST095571,Kenneth,Jones,4/2/1987,Corporate
CUST095572,Rachel,Hoffman,5/21/1995,Corporate
CUST095573,Morgan,Wells,5/21/2012,Consumer
CUST095574,Lorraine,Martin,4/21/1957,Consumer
CUST095575,Richard,Hughes,5/24/2005,Consumer
CUST095576,James,Harris,3/25/1992,Consumer
CUST095577,Tyler,Stafford,1/24/1998,Corporate
CUST095578,Jerry,Blake,3/21/1960,Corporate
CUST095579,Joshua,Perkins,12/24/1988,Corporate
CUST095580,Samantha,Flores,5/26/1975,Corporate
CUST095581,Pamela,Johnson,5/17/2013,Corporate
CUST095582,Rachel,Calderon,9/7/2010,Corporate
CUST095583,Corey,Blake,2/27/1986,Corporate
CUST095584,Jamie,Nolan,10/15/1973,Consumer
CUST095585,Timothy,Porter,2/28/1982,Corporate
CUST095586,Jennifer,Nguyen,1/3/1950,Consumer
CUST095587,Caitlin,Hopkins,7/27/1992,Corporate
CUST095588,Jennifer,Whitehead,3/27/1954,Corporate
CUST095589,Tara,Phelps,4/16/1979,Consumer
CUST095590,Dale,Mitchell,9/10/1987,Corporate
CUST095591,Eric,Cummings,7/20/1989,Corporate
CUST095592,Tamara,Black,9/17/1963,Corporate
CUST095593,Anthony,Harris,12/17/2015,Corporate
CUST095594,Shelia,Jimenez,4/24/1955,Consumer
CUST095595,Jesse,Stewart,9/25/2014,Corporate
CUST095596,Brian,Freeman,1/17/1992,Consumer
CUST095597,Kimberly,Atkinson,7/15/1971,Corporate
CUST095598,Stephanie,Jones,4/26/2009,Corporate
CUST095599,Anthony,Hunt,1/28/2002,Consumer
CUST095600,Debbie,Robinson,4/2/2011,Corporate
CUST095601,Ryan,Burke,4/13/1992,Corporate
CUST095602,Michaela,Burke,5/1/1997,Corporate
CUST095603,Jonathon,Bolton,2/2/1991,Consumer
CUST095604,Kelly,Barr,9/19/1960,Consumer
CUST095605,Vanessa,Kaufman,3/19/1970,Consumer
CUST095606,Darlene,Barnett,4/4/1953,Consumer
CUST095607,John,Bruce,7/10/2014,Corporate
CUST095608,William,Gregory,9/28/1960,Corporate
CUST095609,Hunter,Mccormick,7/22/2010,Corporate
CUST095610,Michael,Hansen,3/12/2004,Consumer
CUST095611,Robin,Brown,10/12/1992,Consumer
CUST095612,Todd,Price,8/6/2006,Corporate
CUST095613,Theresa,Wilkerson,9/14/1970,Corporate
CUST095614,Robert,Goodwin,3/11/1968,Corporate
CUST095615,Caitlin,Davis,10/11/2004,Consumer
CUST095616,Micheal,Brooks,11/6/1951,Corporate
CUST095617,Donald,Hernandez,5/31/2001,Consumer
CUST095618,Michael,Brown,7/31/2000,Consumer
CUST095619,Michele,Larson,11/28/1986,Consumer
CUST095620,Crystal,West,4/15/1963,Corporate
CUST095621,Samantha,Hernandez,8/14/2002,Corporate
CUST095622,Ann,Frank,2/18/1950,Consumer
CUST095623,Jeffrey,Jennings,3/22/2015,Corporate
CUST095624,Jessica,Hutchinson,11/9/1980,Consumer
CUST095625,Stephen,Hansen,1/30/1958,Consumer
CUST095626,Kendra,Collier,8/14/1982,Consumer
CUST095627,Marissa,Knight,9/23/1972,Consumer
CUST095628,Susan,Short,3/6/1970,Corporate
CUST095629,Ann,Foster,7/31/2004,Corporate
CUST095630,Angela,Jefferson,2/15/1996,Consumer
CUST095631,Alicia,Reed,7/30/2011,Corporate
CUST095632,Vanessa,Hernandez,1/2/1965,Consumer
CUST095633,Kenneth,Mcpherson,9/7/1997,Consumer
CUST095634,Brenda,Jackson,6/8/1951,Consumer
CUST095635,Troy,Hayden,10/20/2002,Consumer
CUST095636,Eric,Walsh,8/25/1951,Corporate
CUST095637,Tina,Miller,10/22/2002,Corporate
CUST095638,Colton,Vargas,5/6/1954,Consumer
CUST095639,Robert,Mayer,4/9/2002,Corporate
CUST095640,Austin,Newman,3/2/2008,Corporate
CUST095641,Kim,Lopez,4/21/1986,Corporate
CUST095642,Anthony,Evans,8/16/1973,Consumer
CUST095643,Brandon,Contreras,8/29/1971,Consumer
CUST095644,Francisco,Ramirez,10/5/2014,Corporate
CUST095645,Nathaniel,White,4/18/2014,Consumer
CUST095646,Brian,Thomas,10/26/2013,Corporate
CUST095647,James,Jacobs,5/29/1988,Corporate
CUST095648,Tina,Hunter,12/5/2008,Consumer
CUST095649,Dennis,Roth,1/17/1956,Consumer
CUST095650,Kyle,Henson,3/24/1985,Corporate
CUST095651,Carla,Martin,9/10/1970,Corporate
CUST095652,Joshua,Washington,3/26/2012,Consumer
CUST095653,Shelby,Wilson,12/30/1999,Corporate
CUST095654,Sara,Hayes,10/14/1965,Corporate
CUST095655,Melissa,Hurst,5/3/1989,Corporate
CUST095656,William,Griffin,5/6/1996,Corporate
CUST095657,Megan,Reed,8/29/1975,Consumer
CUST095658,Jon,Ross,12/27/1983,Consumer
CUST095659,Cheyenne,Garza,2/1/2014,Corporate
CUST095660,Lauren,Foster,4/19/2001,Corporate
CUST095661,Robert,Thomas,3/31/1991,Corporate
